BeerID,Name,Style,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,BrewMethod
41440,Temple Beer,Irish Red Ale,20,1.055,1.01,5.96,25.52,17.98,32,90,1.035,75,All Grain
47309,Knocking Vienna Gates,Irish Lager,20,1.058,1.013,5.92,24.64,11.26,33,90,1.035,73,BIAB
19243,Irish Red Ale -  Red +,Irish Red Ale,20,1.047,1.011,4.73,19.47,17.14,33,60,1.028,72,All Grain
34709,Belgian Ale,Irish Pale Ale,20,1.049,1.008,5.32,12.93,9.62,33,60,1.03,70,All Grain
28182,Indios - Colaborativa,Irish Cream Ale,20,1.054,1.01,5.74,19.45,3.63,33,60,1.033,70,All Grain
28518,Irish Red,Irish Red Ale,20,1.075,1.026,6.41,9.2,26.22,40,60,1.037,75,All Grain
60809,Cranked Irish Cream Ale,Irish Cream Ale,20.06,1.051,1.01,5.31,12.91,4.44,22.71,60,1.045,75,All Grain
32004,Dr. Rudi,Irish Cream Ale,20.06,1.052,1.009,5.65,27.51,3.45,24.61,60,1.043,75,All Grain
52935,Guinness 5gal,Irish Dry Stout,20.06,1.044,1.014,3.99,33.32,24.56,28.39,60,1.031,75,All Grain
5994,TBM Chugger,Irish Cream Ale,20.06,1.054,1.011,5.67,16.69,3.19,28.39,90,1.042,72,BIAB
53723,The Thaw,Irish Lager,20.06,1.058,1.013,5.84,33.75,7.7,28.39,60,1.041,70,All Grain
69157,Summer 2018 Irish Cream Ale,Irish Cream Ale,20.1,1.0466,1.0102,4.84,21.17,3.38,25,90,1.0376,78,All Grain
56989,Vampira Red Ale,Irish Red Ale,20.1,1.046,1.01,4.68,26.76,12.93,28.4,60,1.033,65,All Grain
35997,All Saint's Irish Red,Irish Red Ale,20.5,1.054,1.013,5.39,25.1,16.62,20,60,1.055,65,All Grain
58409,Irish Cream Ale Diel,Irish Cream Ale,20.5,1.053,1.009,5.84,19.07,4.3,24.5,60,1.045,72,All Grain
5221,Irish Red Ale 2nd edition,Irish Red Ale,20.8,1.051,1.014,4.84,25.15,14.03,24.6,90,1.043,75,All Grain
53609,Bru'n Dry Stout (orig),Irish Dry Stout,20.8,1.043,1.011,4.11,35.34,32.74,26,60,1.031,76,All Grain
45905,Hoppy Blonde,Irish Pale Ale,20.8,1.061,1.014,6.13,43.46,3.52,26.5,60,1.048,75,All Grain
4508,Vienna lager,Irish Lager,20.8,1.052,1.009,5.62,26.65,11.44,28.4,60,1.038,80,All Grain
19854,Ale lot of rosey,Irish Red Ale,20.8,1.05,1.013,4.96,30.8,23.76,28.4,60,1.037,75,All Grain
56332,Gof Ale,Irish Red Ale,20.8,1.057,1.009,6.34,42.49,16,28.4,60,1.042,75,All Grain
20226,Ape on Acid Ale,Irish Red Ale,20.8,1.047,1.014,4.4,25.56,14.44,28.4,60,1.035,70,All Grain
51908,Queens Blonde,Irish Pale Ale,20.8,1.051,1.015,4.71,36.88,5.55,28.4,60,1.037,70,All Grain
244,Sleeman Irish Cream Ale Clone,Irish Cream Ale,20.8,1.055,1.015,5.22,19.73,4.74,28.4,60,1.042,70,All Grain
41599,Belgian IPA,Irish Pale Ale,20.8,1.076,1.022,7.13,79.64,17.61,28.4,60,1.056,70,All Grain
72379,Ginger Jake,Irish Red Ale,20.8,1.052,1.008,5.76,37.15,14.94,29.2,60,1.037,70,All Grain
5945,Has #4 - Macropus Rufus (Red IPA),Irish Red Ale,20.8,1.058,1.014,5.82,73.17,17.53,31.2,60,1.039,64,BIAB
7713,FBB Miller Lite,Irish Cream Ale,20.81,1.031,1.006,3.25,20.39,1.96,26,90,1.024,75,All Grain
2574,Bull's Eye Red Ale,Irish Red Ale,20.82,1.054,1.014,5.28,29.39,13.23,9.46,60,1.042,75,extract
14697,Irish Red,Irish Red Ale,20.82,1.059,1.015,5.97,21.17,14.3,9.46,60,1.047,65,extract
30471,Irish Red,Irish Red Ale,20.82,1.06,1.016,6.09,21.17,13.08,9.46,60,1.047,65,extract
59530,Irish Red Ale,Irish Red Ale,20.82,1.042,1.011,4.08,24.88,13.44,11.36,60,1.035,75,Partial Mash
41361,Weed  Feed  and Mow Partial Mash,Irish Cream Ale,20.82,1.055,1.014,5.38,13.64,3.06,11.36,60,1.1,75,Partial Mash
10870,Vanilla Caramel Irish Cream Ale,Irish Cream Ale,20.82,1.065,1.021,5.78,26.61,10.3,11.36,60,1.119,75,Partial Mash
482,Irish Cream Ale,Irish Cream Ale,20.82,1.061,1.017,5.79,27.1,4.32,11.36,60,1.042,75,extract
1568,Red Oktober,Irish Red Ale,20.82,1.042,1.011,4.12,22.86,12.58,11.36,60,1.042,70,extract
14055,Irish Cream Ale,Irish Cream Ale,20.82,1.043,1.011,4.2,23.41,2.81,11.36,60,1.08,70,Partial Mash
8620,Summer Series Irish Cream Ale PM,Irish Cream Ale,20.82,1.054,1.013,5.47,28.66,5,11.36,60,1.042,70,Partial Mash
15824,Seven Heaven Irish Cream Ale,Irish Cream Ale,20.82,1.041,1.009,4.33,20.9,3.46,11.36,60,1.076,62,Partial Mash
1932,Irish Ale,Irish Red Ale,20.82,1.061,1.017,5.72,18.87,17.97,11.73,60,1.042,80,Partial Mash
33943,Take it easy,Irish Cream Ale,20.82,1.047,1.008,5.19,18.23,3.3,13.25,60,1.051,80,Partial Mash
928,Pussy Beer Summer Ale,Irish Cream Ale,20.82,1.054,1.015,5.14,23.22,3.1,13.25,60,1.085,70,Partial Mash
2085,Raisin Hell Red Ale,Irish Red Ale,20.82,1.06,1.017,5.6,35.79,14.76,13.25,60,1.094,70,Partial Mash
65112,Emrie's Red,Irish Red Ale,20.82,1.056,1.015,5.46,28.82,15.38,15.14,60,1.077,75,Partial Mash
36842,Kolt 45 Irish Cream Ale,Irish Cream Ale,20.82,1.052,1.01,5.55,22.84,3.08,15.14,60,1.072,75,BIAB
68758,CFG - 4 Crops,Irish Cream Ale,20.82,1.051,1.011,5.27,17.66,4.44,15.14,90,1.06,75,Partial Mash
6177,Irish red,Irish Red Ale,20.82,1.042,1.01,4.22,28.53,11.7,15.14,60,1.058,66,BIAB
1565,Irish Red Ale,Irish Red Ale,20.82,1.064,1.017,6.16,25.95,17.05,15.9,60,1.042,72,extract
21915,Red Lager Actual,Irish Lager,20.82,1.069,1.02,6.55,67.03,11.82,16.09,60,1.059,70,Partial Mash
55279,Cerveza!,Irish Lager,20.82,1.05,1.012,5.03,24.07,7.62,17.03,60,1.061,75,Partial Mash
44032,Papaya Cow,Irish Cream Ale,20.82,1.054,1.014,5.39,14.67,4.88,17.03,60,1.062,75,Partial Mash
200,Cream of Three Crops,Irish Cream Ale,20.82,1.044,1.012,4.15,18.13,2.56,17.03,90,1.042,75,BIAB
40691,E350 Irish Cream Ale,Irish Cream Ale,20.82,1.046,1.014,4.24,17.42,3.48,17.03,60,1.056,72,All Grain
55415,PR01-Irish Cream Ale,Irish Cream Ale,20.82,1.05,1.008,5.51,25.37,4.55,18.93,60,1.055,70,Partial Mash
63330,Irish Red (Rum Barrel),Irish Red Ale,20.82,1.063,1.014,6.38,29.53,14.46,20.82,60,1.063,72,BIAB
5129,Rua Brew,Irish Red Ale,20.82,1.051,1.012,5.18,22.03,10.15,22.71,60,1.04,75,All Grain
32849,Boludo Red,Irish Red Ale,20.82,1.06,1.019,5.36,27.06,16.74,22.71,60,1.055,70,Partial Mash
34851,Shamrockin' Irish Red #2,Irish Red Ale,20.82,1.058,1.016,5.54,48.91,20.97,22.71,60,1.053,70,All Grain
32734,I Dream of Jenny Irish Cream Ale,Irish Cream Ale,20.82,1.055,1.009,5.99,20.8,3.29,22.71,60,1.051,70,All Grain
4288,Midwest - Louisville Slugger Bourbon Cream A...,Irish Cream Ale,20.82,1.069,1.019,6.49,18.5,8.04,22.71,60,1.063,70,All Grain
16754,Spotted Cow Clone AG,Irish Cream Ale,20.82,1.047,1.011,4.76,27.11,6.31,22.71,60,1.043,65,All Grain
15604,Tempe Closet Jalapeno Irish Cream Ale,Irish Cream Ale,20.82,1.044,1.0096,4.57,45.84,3.51,23.47,60,1.0392,70,All Grain
51116,Wilkie St Irish Red,Irish Red Ale,20.82,1.06,1.012,6.3,22.08,13.69,23.66,60,1.053,70,All Grain
53721,Jalapeno,Irish Cream Ale,20.82,1.053,1.013,5.3,39.12,4.03,23.66,60,1.047,63.1,BIAB
3429,Antwerp is where?,Irish Pale Ale,20.82,1.055,1.014,5.37,39.95,8.87,23.85,60,1.048,75,All Grain
28914,Cream Abul-Jabbar,Irish Cream Ale,20.82,1.043,1.007,4.71,20.4,3.06,24.23,60,1.037,79.5,All Grain
15837,The American cream,Irish Cream Ale,20.82,1.042,1.007,4.62,20,4.29,24.61,60,1.036,80,BIAB
20052,Son of Bud,Irish Cream Ale,20.82,1.044,1.007,4.8,20,2.52,24.61,60,1.037,80,BIAB
67885,Vienna Ale Trickery,Irish Lager,20.82,1.055,1.016,5.11,21.27,13.03,24.61,60,1.047,80,All Grain
30547,HeberHaus Belgian Pale Ale,Irish Pale Ale,20.82,1.053,1.013,5.28,28.46,12.55,24.61,60,1.045,80,All Grain
25839,Full Curl Irish Cream Ale,Irish Cream Ale,20.82,1.052,1.011,5.35,19.17,2.9,24.61,60,1.044,80,All Grain
45799,Dream Sail Irish Cream Ale,Irish Cream Ale,20.82,1.055,1.009,6,15.23,2.81,24.61,60,1.04,80,All Grain
12606,Honey Irish Cream Ale,Irish Cream Ale,20.82,1.058,1.012,6.02,19.1,6.51,24.61,60,1.049,80,All Grain
32287,Legacy Clone,Irish Red Ale,20.82,1.078,1.02,7.52,47.85,15.62,24.61,60,1.066,80,All Grain
29569,Irish Red Ale,Irish Red Ale,20.82,1.055,1.014,5.3,26.23,17.72,24.61,75,1.046,76,Partial Mash
25577,Irish Stout,Irish Dry Stout,20.82,1.041,1.009,4.21,40.71,40.9,24.61,60,1.035,75,BIAB
29936,Gooder Than Guinnes (AIH),Irish Dry Stout,20.82,1.046,1.012,4.36,33.58,27.59,24.61,60,1.039,75,All Grain
68846,NB - Irish Red Ale,Irish Red Ale,20.82,1.044,1.01,4.44,22.03,9.99,24.61,60,1.037,75,All Grain
8188,Gimme Moher Stout!,Irish Dry Stout,20.82,1.056,1.018,4.91,38.17,40.79,24.61,60,1.047,75,BIAB
51027,Smithwicks,Irish Red Ale,20.82,1.052,1.015,4.91,23.61,21.49,24.61,60,1.044,75,All Grain
72224,Red Robin,Irish Red Ale,20.82,1.051,1.013,4.95,41.18,15.86,24.61,60,1.043,75,All Grain
57702,Bill's Irish Cream Ale,Irish Cream Ale,20.82,1.051,1.013,4.98,20.02,4.18,24.61,60,1.043,75,All Grain
18215,4th of July Irish Cream Ale,Irish Cream Ale,20.82,1.048,1.01,5.02,21.4,4.2,24.61,60,1.041,75,BIAB
32948,HeberHaus Irish Cream Ale,Irish Cream Ale,20.82,1.049,1.011,5.04,18.05,4.17,24.61,60,1.041,75,All Grain
57583,Fresh Hopped Irish Cream Ale,Irish Cream Ale,20.82,1.051,1.011,5.16,14.69,3.72,24.61,60,1.043,75,All Grain
42654,Riverwest Stein 2.0,Irish Lager,20.82,1.047,1.007,5.17,21.07,12.99,24.61,60,1.039,75,All Grain
25602,Keetna's Copper Ale,Irish Red Ale,20.82,1.054,1.015,5.21,31.9,15.93,24.61,60,1.046,75,All Grain
37434,Riverbank Red,Irish Red Ale,20.82,1.054,1.013,5.36,24.87,14.61,24.61,60,1.046,75,All Grain
17010,Riverbank red,Irish Red Ale,20.82,1.054,1.013,5.36,25.21,14.61,24.61,60,1.046,75,All Grain
12588,Jake's Smithwicks Clone,Irish Red Ale,20.82,1.06,1.017,5.68,23.5,23.77,24.61,60,1.051,75,All Grain
36623,La Brabanconne,Irish Pale Ale,20.82,1.057,1.014,5.68,26.83,13.48,24.61,60,1.049,75,All Grain
5773,Irish Red - 5 gallon - Keith's,Irish Red Ale,20.82,1.059,1.014,5.92,18.89,7.58,24.61,60,1.05,75,All Grain
30334,Lollygagger Lemongrass Gingerale,Irish Red Ale,20.82,1.056,1.01,6,29.25,15.24,24.61,75,1.047,75,All Grain
37841,Shades of Red,Irish Red Ale,20.82,1.051,1.014,4.83,27.51,11.78,24.61,90,1.043,75,All Grain
8707,Cream of Three Crops (Irish Cream Ale),Irish Cream Ale,20.82,1.047,1.009,5.05,18.47,3,24.61,90,1.04,75,All Grain
30853,Irish Cream Ale,Irish Cream Ale,20.82,1.058,1.012,6.08,19.51,2.97,24.61,90,1.049,75,BIAB
27962,Better Maroon Than Red,Irish Red Ale,20.82,1.054,1.015,5.15,27.71,16.95,24.61,60,1.046,73,All Grain
23733,German Lager Test,Irish Lager,20.82,1.047,1.007,5.21,16.98,10.13,24.61,60,1.04,73,All Grain
14389,Extra Innings Billy,Irish Lager,20.82,1.047,1.009,4.98,20.81,8.94,24.61,90,1.04,73,All Grain
36218,Vienna Lager,Irish Lager,20.82,1.054,1.014,5.17,28.49,10.57,24.61,90,1.045,73,BIAB
21585,Airlann,Irish Dry Stout,20.82,1.044,1.013,4.12,35.26,37.73,24.61,60,1.037,72,All Grain
21799,42. Brewgge Pale Ale,Irish Pale Ale,20.82,1.054,1.017,4.9,27.47,11.73,24.61,60,1.046,72,All Grain
40277,Farmers tan Irish Cream Ale,Irish Cream Ale,20.82,1.055,1.016,5.13,18.61,4.08,24.61,60,1.046,72,All Grain
3164,2014 - 10/12 - Irish Red - v2,Irish Red Ale,20.82,1.059,1.02,5.16,27.07,18.61,24.61,60,1.05,72,All Grain
2818,Honey Smoked Abbey Ale,Irish Pale Ale,20.82,1.052,1.011,5.39,25,6.29,24.61,60,1.044,72,All Grain
22652,Vienna Lager,Irish Lager,20.82,1.056,1.014,5.49,28.12,14.5,24.61,60,1.047,72,All Grain
14819,Half-Pipe Medium Distance Hero,Irish Cream Ale,20.82,1.054,1.015,5.13,15.06,3.27,24.61,90,1.042,72,All Grain
61866,Blonde and Ditzy,Irish Cream Ale,20.82,1.041,1.008,4.24,21.69,4.28,24.61,60,1.035,70,All Grain
47962,Dry Irish Stout,Irish Dry Stout,20.82,1.047,1.013,4.37,28.33,24.82,24.61,60,1.039,70,All Grain
4210,Strawberry Irish Cream Ale,Irish Cream Ale,20.82,1.045,1.011,4.51,38.97,4.3,24.61,60,1.038,70,All Grain
36054,Irish Cream Ale III,Irish Cream Ale,20.82,1.051,1.015,4.76,17.06,3.35,24.61,60,1.043,70,BIAB
29521,German Hybrid,Irish Cream Ale,20.82,1.053,1.015,4.93,24.77,9.84,24.61,60,1.045,70,All Grain
30438,Belgian Pale 1,Irish Pale Ale,20.82,1.052,1.012,5.2,28.58,12.04,24.61,60,1.044,70,All Grain
15106,Blondie Blonderson,Irish Cream Ale,20.82,1.055,1.015,5.29,17.9,7.63,24.61,60,1.047,70,All Grain
35761,El Oso Maricon,Irish Lager,20.82,1.048,1.008,5.3,28.36,15.21,24.61,60,1.041,70,All Grain
21051,Tom's Red,Irish Red Ale,20.82,1.055,1.015,5.31,24.39,18.42,24.61,60,1.047,70,All Grain
41746,Willamette Irish Cream Ale,Irish Cream Ale,20.82,1.054,1.014,5.33,20.04,5.84,24.61,60,1.046,70,All Grain
397,Kilkenny Irish Irish Cream Ale Clone,Irish Red Ale,20.82,1.054,1.013,5.34,29.37,27.63,24.61,60,1.046,70,All Grain
59949,Irish Red,Irish Red Ale,20.82,1.056,1.014,5.44,19.66,15.28,24.61,60,1.04,70,All Grain
33874,Jordan's Piss v1,Irish Cream Ale,20.82,1.052,1.011,5.46,18,3.11,24.61,60,1.044,70,All Grain
31908,Vienna Lager,Irish Lager,20.82,1.051,1.008,5.64,30.87,16.76,24.61,60,1.043,70,All Grain
18143,Peach Pit Saison,Irish Pale Ale,20.82,1.054,1.011,5.65,24.35,5.21,24.61,60,1.046,70,All Grain
21749,Laker 33 Kareem Ale v. 2,Irish Cream Ale,20.82,1.052,1.009,5.65,21.08,3.27,24.61,60,1.044,70,All Grain
58602,Nefarious Neelie,Irish Red Ale,20.82,1.059,1.016,5.66,27.93,17.07,24.61,60,1.05,70,All Grain
59100,Sl·inte mhaith!,Irish Extra Stout,20.82,1.062,1.018,5.81,42.17,30.5,24.61,60,1.052,70,All Grain
32426,About Stout,Irish Extra Stout,20.82,1.06,1.016,5.83,43.86,32.71,24.61,60,1.051,70,All Grain
73442,'Belgian' Blonde S.M.A.S.H.,Irish Pale Ale,20.82,1.063,1.017,6.07,20.08,3.74,24.61,60,1.054,70,BIAB
71966,D&D Strawberry Shortcake Irish Cream Ale,Irish Cream Ale,20.82,1.061,1.012,6.32,38.73,3.59,24.61,60,1.051,70,All Grain
27710,Double batch concentrated,Irish Cream Ale,20.82,1.091,1.022,9.02,72.45,5.03,24.61,60,1.077,70,All Grain
32836,Noble Hop Experiment,Irish Cream Ale,20.82,1.034,1.009,3.4,47.02,4.11,24.61,75,1.029,70,All Grain
50502,The Cream Police,Irish Cream Ale,20.82,1.045,1.013,4.27,19.56,3.16,24.61,90,1.038,70,All Grain
58590,Maroon #1,Irish Red Ale,20.82,1.047,1.014,4.34,26.23,13.74,24.61,90,1.04,70,All Grain
39373,Flanders Red,Irish Red Ale,20.82,1.053,1.011,5.47,20.99,11.21,24.61,90,1.045,70,BIAB
72829,'Belgian' Blonde S.M.A.S.H.,Irish Pale Ale,20.82,1.063,1.017,6.07,20.08,3.74,24.61,90,1.054,70,BIAB
21717,2015 CTBB Light/Low Patersbier,Irish Pale Ale,20.82,1.049,1.011,5.09,22.22,4.78,24.61,90,1.042,66,All Grain
52191,Dawson All grains red,Irish Red Ale,20.82,1.038,1.009,3.79,26.75,11.53,24.61,60,1.032,65,All Grain
55733,Shamrock Irish Finish,Irish Red Ale,20.82,1.052,1.014,5.01,22.07,12.24,24.61,60,1.044,65,All Grain
47794,FundamentAle,Irish Cream Ale,20.82,1.052,1.012,5.24,16.79,3.68,24.61,60,1.044,65,All Grain
22955,Pearl Jam Irish Cream Ale,Irish Cream Ale,20.82,1.055,1.012,5.59,17.88,3.64,24.61,60,1.046,65,All Grain
54853,Bone Idle stout,Irish Dry Stout,20.82,1.067,1.018,6.55,36.08,48.81,24.61,60,1.057,65,All Grain
41306,Session Irish Cream Ale,Irish Cream Ale,20.82,1.047,1.014,4.43,28.39,3.87,24.61,70,1.04,65,All Grain
31925,Better Red Than Dead,Irish Red Ale,20.82,1.054,1.015,5.18,26.39,17,24.61,90,1.046,65,All Grain
26435,Blue Danube Kˆlsch,Irish Lager,20.82,1.055,1.014,5.4,27.42,8.72,24.61,90,1.046,65,All Grain
63353,Chocolate Milk Stout,Irish Dry Stout,20.82,1.06,1.016,5.77,35.9,40.33,24.61,90,1.051,65,BIAB
32442,2017 - 03/28/17 - Irish Red 2016,Irish Red Ale,20.82,1.0571,1.0105,6.26,22.86,19.85,24.98,60,1.0444,69,All Grain
35166,Genesse Irish Cream Ale Clone,Irish Cream Ale,20.82,1.052,1.011,5.44,26.22,4.97,25.55,60,1.042,80,All Grain
5228,Mash,Irish Cream Ale,20.82,1.109,1.015,12.31,0,2.56,25.55,60,1.089,75,All Grain
40297,Molly B'dam's Irish Red,Irish Red Ale,20.82,1.055,1.014,5.43,24.49,17.34,25.55,60,1.045,73,All Grain
61146,Dry Irish Stout,Irish Dry Stout,20.82,1.043,1.011,4.28,34.38,34.15,25.55,60,1.035,72,All Grain
55854,Irish Red Ale,Irish Red Ale,20.82,1.053,1.014,5.12,20.99,18.15,25.55,60,1.043,72,All Grain
41984,Atypical Light,Irish Red Ale,20.82,1.047,1.01,4.92,18.74,18.27,25.55,60,1.038,70,All Grain
22209,My Irish Stout,Irish Dry Stout,20.82,1.055,1.015,5.23,38.61,40.19,25.55,60,1.045,70,All Grain
67541,Barefoot Belgian Rye Pale - DIY Brewhouse...,Irish Pale Ale,20.82,1.053,1.011,5.44,33.64,7.97,25.55,60,1.043,70,All Grain
48106,Dead Man Walking - Irish Coffee Stout,Irish Extra Stout,20.82,1.067,1.022,6.01,57.83,49.45,25.55,60,1.053,70,All Grain
4174,Irish Extra Stout,Irish Extra Stout,20.82,1.057,1.011,6.13,46.83,47.63,25.55,60,1.047,70,BIAB
59217,Irish Cream Ale,Irish Cream Ale,20.82,1.047,1.007,5.25,18.89,3.89,25.55,90,1.032,70,All Grain
48679,Lake House Luck of the Red Irish Ale,Irish Red Ale,20.82,1.058,1.016,5.56,24.3,16.5,25.74,90,1.047,80,All Grain
41283,Vienna Lager,Irish Lager,20.82,1.047,1.01,4.8,27.37,10.49,25.74,60,1.038,70,All Grain
52706,Vienna Lager,Irish Lager,20.82,1.063,1.021,5.53,20.91,11.08,25.74,60,1.051,69,All Grain
7676,BMC Killer,Irish Cream Ale,20.82,1.05,1.014,4.8,0,3,26.5,60,1.042,84,All Grain
62284,Island Breeze Ale,Irish Cream Ale,20.82,1.054,1.012,5.47,25.5,6.04,26.5,60,1.039,80,BIAB
72165,Haus Ale,Irish Cream Ale,20.82,1.062,1.018,5.77,29.16,5.84,26.5,60,1.049,80,BIAB
15627,Irish Red Ale,Irish Red Ale,20.82,1.046,1.01,4.69,18.21,13.3,26.5,60,1.036,78,BIAB
28693,Antwerp Afternoon,Irish Pale Ale,20.82,1.052,1.012,5.34,29.38,6.81,26.5,90,1.041,78,All Grain
26473,Miller Time!,Irish Cream Ale,20.82,1.031,1.005,3.39,16.79,1.96,26.5,60,1.025,77,BIAB
34358,Das Irish Cream Ale,Irish Cream Ale,20.82,1.043,1.007,4.68,16.29,2.52,26.5,60,1.034,77,BIAB
6570,Redwallon Iter2,Irish Red Ale,20.82,1.057,1.013,5.73,24.18,21.99,26.5,60,1.042,77,All Grain
45403,Vienna Lager,Irish Lager,20.82,1.051,1.01,5.35,29.07,14.28,26.5,60,1.04,76,BIAB
3096,NHC Belgian Pale Ale,Irish Pale Ale,20.82,1.054,1.012,5.46,28.72,8.19,26.5,60,1.042,76,All Grain
59940,Dry Rye Stout,Irish Dry Stout,20.82,1.039,1.008,4.01,35.26,30.81,26.5,60,1.031,75,BIAB
57908,Red-Faced Irishman,Irish Red Ale,20.82,1.043,1.011,4.15,23.78,12.44,26.5,60,1.034,75,All Grain
59929,Dry Stout,Irish Dry Stout,20.82,1.041,1.009,4.19,41.97,33.96,26.5,60,1.033,75,All Grain
1943,Irish Cream Ale,Irish Cream Ale,20.82,1.042,1.01,4.3,18.21,3.44,26.5,60,1.042,75,BIAB
48177,Stout (Experiment),Irish Dry Stout,20.82,1.044,1.011,4.41,32.74,37.53,26.5,60,1.035,75,BIAB
28609,Irish Red Ale,Irish Red Ale,20.82,1.045,1.01,4.55,22.03,10.4,26.5,60,1.035,75,All Grain
49274,Irish Dry Stout,Irish Dry Stout,20.82,1.042,1.007,4.58,35.26,30.85,26.5,60,1.033,75,BIAB
64849,Orange Cream,Irish Cream Ale,20.82,1.052,1.017,4.59,15.74,5.49,26.5,60,1.035,75,All Grain
22932,California Spring,Irish Cream Ale,20.82,1.051,1.016,4.69,33.8,7.91,26.5,60,1.04,75,All Grain
53456,Irish Red 2,Irish Red Ale,20.82,1.046,1.01,4.69,26.79,19.47,26.5,60,1.036,75,BIAB
55309,Irish Red Ale,Irish Red Ale,20.82,1.051,1.014,4.85,18.28,18.63,26.5,60,1.04,75,All Grain
55906,Pileated Red - AG,Irish Red Ale,20.82,1.057,1.017,5.24,17.02,17.63,26.5,60,1.045,75,All Grain
28351,110 Irish Red,Irish Red Ale,20.82,1.055,1.015,5.28,20.99,13.74,26.5,60,1.043,75,BIAB
65483,Irish Stout,Irish Dry Stout,20.82,1.054,1.012,5.43,37.77,50,26.5,60,1.042,75,All Grain
1864,Vanilla Caramel Irish Cream Ale,Irish Cream Ale,20.82,1.055,1.014,5.45,22.95,9.85,26.5,60,1.042,75,All Grain
4870,Sam's Lager Clone,Irish Lager,20.82,1.055,1.013,5.52,24.11,7.47,26.5,60,1.042,75,All Grain
68484,Belgian Rye Blonde,Irish Pale Ale,20.82,1.052,1.008,5.73,22.44,3.49,26.5,60,1.041,75,BIAB
4227,Ragin Red Honey Red Ale,Irish Red Ale,20.82,1.058,1.013,5.85,0,15.6,26.5,60,1.042,75,All Grain
35506,Raging Flounder,Irish Red Ale,20.82,1.063,1.018,5.89,33.94,25.76,26.5,60,1.049,75,All Grain
41203,Raging Flounder,Irish Red Ale,20.82,1.063,1.018,5.89,33.94,25.76,26.5,60,1.049,75,All Grain
66437,Red Hop Irish ale,Irish Red Ale,20.82,1.061,1.011,6.56,46.58,16.89,26.5,60,1.048,75,All Grain
21999,Emory Flat Tired Belgian V2,Irish Pale Ale,20.82,1.054,1.015,5.19,26.76,10.73,26.5,75,1.043,75,All Grain
68764,Vienna Lager,Irish Lager,20.82,1.055,1.013,5.49,24.86,12.55,26.5,75,1.043,75,All Grain
62454,Kill Kenny - Irish Irish Cream Ale,Irish Red Ale,20.82,1.042,1.011,4.11,24.96,12.09,26.5,90,1.033,75,All Grain
10570,Ky Common 5.0,Irish Cream Ale,20.82,1.05,1.013,4.79,10.31,12.89,26.5,90,1.039,75,All Grain
18457,Wallaby,Irish Pale Ale,20.82,1.053,1.014,5.07,0,4.62,26.5,90,1.042,75,All Grain
51316,Cream of Three Crops (Ranked#3 Homebrew reci...,Irish Cream Ale,20.82,1.048,1.008,5.16,18.47,2.7,26.5,90,1.038,75,All Grain
68642,Twitch Vienna Lager,Irish Lager,20.82,1.05,1.011,5.23,20.39,7.82,26.5,90,1.039,75,All Grain
60023,Irish Cream Ale,Irish Cream Ale,20.82,1.049,1.007,5.46,17.06,3.63,26.5,90,1.039,75,BIAB
33012,FAT TIRE,Irish Pale Ale,20.82,1.06,1.016,5.81,20.52,9.78,26.5,90,1.047,75,All Grain
47215,REDIPA,Irish Red Ale,20.82,1.065,1.015,6.58,43.81,16.18,26.5,90,1.051,75,All Grain
9727,Rarin Red Irish Ale,Irish Red Ale,20.82,1.042,1.011,4.18,20.78,15.29,26.5,60,1.03,74,All Grain
8072,B9G Irish Red Ale ? 06.19.15,Irish Red Ale,20.82,1.062,1.018,5.85,26.23,17.14,26.5,60,1.049,74,BIAB
28790,Ryerish Red Rale (BrewUnited Challenge),Irish Red Ale,20.82,1.049,1.012,4.78,31.83,15.83,26.5,90,1.038,74,All Grain
23899,Vienna SMASH Lager,Irish Lager,20.82,1.047,1.01,4.86,19.29,5.82,26.5,90,1.037,74,All Grain
18437,Belgian Pale,Irish Pale Ale,20.82,1.045,1.01,4.6,16.37,12.08,26.5,60,1.036,73,All Grain
4427,McTony's Irish Red Ale,Irish Red Ale,20.82,1.06,1.016,5.79,27.7,21.15,26.5,90,1.047,73,All Grain
67590,Gitin' Rad at 40,Irish Cream Ale,20.82,1.048,1.011,4.83,25.99,3.02,26.5,60,1.038,72,All Grain
44777,Wee Irish Dry Stout,Irish Dry Stout,20.82,1.035,1.01,3.34,25.17,29.8,26.5,60,1.028,70,All Grain
49527,Experimental stout,Irish Dry Stout,20.82,1.042,1.011,4.03,29.38,35.06,26.5,60,1.033,70,All Grain
33994,Bel haven 80 Shilling,Irish Red Ale,20.82,1.043,1.011,4.25,27.84,8.32,26.5,60,1.034,70,All Grain
50255,Midnight Ryed,Irish Dry Stout,20.82,1.041,1.008,4.37,32.65,36.15,26.5,60,1.032,70,All Grain
21718,IRISH RED ALE,Irish Red Ale,20.82,1.048,1.013,4.63,22.85,13.48,26.5,60,1.038,70,All Grain
54189,Centennial Blonde,Irish Cream Ale,20.82,1.045,1.009,4.65,20.98,4.2,26.5,60,1.035,70,All Grain
67922,Irish Red 3,Irish Red Ale,20.82,1.046,1.01,4.73,23.52,13.94,26.5,60,1.036,70,BIAB
55875,Classic Vienna,Irish Lager,20.82,1.052,1.015,4.9,25.36,6.21,26.5,60,1.041,70,All Grain
